id,value
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Proportional Hazards Models,N06.850.520.830.600.700
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Risk,N06.850.520.830.600.800
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Risk.Logistic Models,N06.850.520.830.600.800.450
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Risk.Protective Factors,N06.850.520.830.600.800.582
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Risk.Risk Assessment,N06.850.520.830.600.800.715
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Risk.Risk Assessment.Healthcare Failure Mode and Effect Analysis,N06.850.520.830.600.800.715.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Risk.Risk Factors,N06.850.520.830.600.800.725
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Probability.Uncertainty,N06.850.520.830.600.900
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Regression Analysis,N06.850.520.830.750
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Regression Analysis.Least-Squares Analysis,N06.850.520.830.750.400
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Regression Analysis.Linear Models,N06.850.520.830.750.425
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Regression Analysis.Logistic Models,N06.850.520.830.750.450
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Regression Analysis.Proportional Hazards Models,N06.850.520.830.750.725
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Regression Analysis.Spatial Regression,N06.850.520.830.750.862
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Sensitivity and Specificity,N06.850.520.830.872
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Sensitivity and Specificity.Limit of Detection,N06.850.520.830.872.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Sensitivity and Specificity.Signal-To-Noise Ratio,N06.850.520.830.872.750
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Spatial Analysis,N06.850.520.830.933
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Spatial Analysis.Geographic Mapping,N06.850.520.830.933.249
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Spatial Analysis.Spatial Regression,N06.850.520.830.933.375
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Spatial Analysis.Spatio-Temporal Analysis,N06.850.520.830.933.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Statistical Distributions,N06.850.520.830.994
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Statistical Distributions.Binomial Distribution,N06.850.520.830.994.250
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Statistical Distributions.Chi-Square Distribution,N06.850.520.830.994.300
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Statistical Distributions.Normal Distribution,N06.850.520.830.994.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Statistical Distributions.Poisson Distribution,N06.850.520.830.994.750
"Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Statistics, Nonparametric",N06.850.520.830.995
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Stochastic Processes,N06.850.520.830.996
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Stochastic Processes.Markov Chains,N06.850.520.830.996.500
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Survival Analysis,N06.850.520.830.998
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Survival Analysis.Disease-Free Survival,N06.850.520.830.998.300
Environment and Public Health.Public Health.Epidemiologic Methods.Statistics as Topic.Survival Analysis.Kaplan-Meier Estimate,N06.850.520.830.998.650
Environment and Public Health.Public Health.Equipment Contamination,N06.850.540
Environment and Public Health.Public Health.Equipment Contamination.Biofouling,N06.850.540.500
Environment and Public Health.Public Health.Equipment Reuse,N06.850.585
Environment and Public Health.Public Health.Food Quality,N06.850.601
Environment and Public Health.Public Health.Food Quality.Food Safety,N06.850.601.500
Environment and Public Health.Public Health.Food Quality.Food Safety.Food Contamination,N06.850.601.500.249
"Environment and Public Health.Public Health.Food Quality.Food Safety.Food Contamination.Food Contamination, Radioactive",N06.850.601.500.249.250
Environment and Public Health.Public Health.Food Quality.Food Safety.Food Contamination.Food Microbiology,N06.850.601.500.249.300
Environment and Public Health.Public Health.Food Quality.Food Safety.Food Contamination.Food Parasitology,N06.850.601.500.249.650
Environment and Public Health.Public Health.Food Quality.Food Safety.Food Inspection,N06.850.601.500.500
Environment and Public Health.Public Health.Food Quality.Food Safety.Hazard Analysis and Critical Control Points,N06.850.601.500.750
Environment and Public Health.Public Health.Food Quality.Nutritive Value,N06.850.601.750
Environment and Public Health.Public Health.Food Quality.Nutritive Value.Glycemic Index,N06.850.601.750.500
Environment and Public Health.Public Health.Food Quality.Nutritive Value.Glycemic Load,N06.850.601.750.750
Environment and Public Health.Public Health.Health Transition,N06.850.650
Environment and Public Health.Public Health.Hygiene,N06.850.670
Environment and Public Health.Public Health.Hygiene.Hand Hygiene,N06.850.670.150
Environment and Public Health.Public Health.Hygiene.Hand Hygiene.Hand Disinfection,N06.850.670.150.500
Environment and Public Health.Public Health.Hygiene.Military Hygiene,N06.850.670.300
Environment and Public Health.Public Health.Patient Harm,N06.850.725
Environment and Public Health.Public Health.Public Health Practice,N06.850.780
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control,N06.850.780.200
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Animal Culling,N06.850.780.200.112
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Contact Tracing,N06.850.780.200.225
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Disease Notification,N06.850.780.200.262
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Fumigation,N06.850.780.200.300
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Immunization,N06.850.780.200.425
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Immunization.Vaccination,N06.850.780.200.425.900
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Immunization.Vaccination.Mass Vaccination,N06.850.780.200.425.900.500
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control,N06.850.780.200.450
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Antisepsis,N06.850.780.200.450.150
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Antisepsis.Asepsis,N06.850.780.200.450.150.160
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Blood Safety,N06.850.780.200.450.325
"Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Infection Control, Dental",N06.850.780.200.450.500
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Patient Isolation,N06.850.780.200.450.650
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Quarantine,N06.850.780.200.450.700
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Sterilization,N06.850.780.200.450.850
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Infection Control.Sterilization.Disinfection,N06.850.780.200.450.850.375
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Mandatory Testing,N06.850.780.200.550
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Mass Drug Administration,N06.850.780.200.600
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control,N06.850.780.200.650
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control.Insect Control,N06.850.780.200.650.425
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control.Insect Control.Mosquito Control,N06.850.780.200.650.425.500
"Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control.Pest Control, Biological",N06.850.780.200.650.650
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control.Rodent Control,N06.850.780.200.650.700
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control.Tick Control,N06.850.780.200.650.850
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Pest Control.Weed Control,N06.850.780.200.650.925
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation,N06.850.780.200.800
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Food Inspection,N06.850.780.200.800.325
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering,N06.850.780.200.800.800
"Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Drainage, Sanitary",N06.850.780.200.800.800.350
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Recycling,N06.850.780.200.800.800.525
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Refuse Disposal,N06.850.780.200.800.800.700
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Refuse Disposal.Composting,N06.850.780.200.800.800.700.500
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Toilet Facilities,N06.850.780.200.800.800.795
"Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Waste Disposal, Fluid",N06.850.780.200.800.800.890
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Waste Management,N06.850.780.200.800.800.900
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Waste Management.Waste Disposal Facilities,N06.850.780.200.800.800.900.449
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Waste Management.Waste Disposal Facilities.Hazardous Waste Sites,N06.850.780.200.800.800.900.449.500
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Sanitation.Sanitary Engineering.Waste Management.Water Purification,N06.850.780.200.800.800.900.900
Environment and Public Health.Public Health.Public Health Practice.Communicable Disease Control.Universal Precautions,N06.850.780.200.925
Environment and Public Health.Public Health.Public Health Practice.Decontamination,N06.850.780.325
Environment and Public Health.Public Health.Public Health Practice.Environmental Monitoring,N06.850.780.375
Environment and Public Health.Public Health.Public Health Practice.Environmental Monitoring.Biological Oxygen Demand Analysis,N06.850.780.375.349
Environment and Public Health.Public Health.Public Health Practice.Environmental Monitoring.Radiation Monitoring,N06.850.780.375.700
Environment and Public Health.Public Health.Public Health Practice.Mass Screening,N06.850.780.500
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Anonymous Testing,N06.850.780.500.162
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Mandatory Testing,N06.850.780.500.412
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Mass Chest X-Ray,N06.850.780.500.500
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Multiphasic Screening,N06.850.780.500.560
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Neonatal Screening,N06.850.780.500.580
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Substance Abuse Detection,N06.850.780.500.765
Environment and Public Health.Public Health.Public Health Practice.Mass Screening.Vision Screening,N06.850.780.500.950
Environment and Public Health.Public Health.Public Health Practice.Population Surveillance,N06.850.780.675
Environment and Public Health.Public Health.Public Health Practice.Population Surveillance.Biosurveillance,N06.850.780.675.324
Environment and Public Health.Public Health.Public Health Practice.Population Surveillance.Public Health Surveillance,N06.850.780.675.487
Environment and Public Health.Public Health.Public Health Practice.Population Surveillance.Sentinel Surveillance,N06.850.780.675.650
Environment and Public Health.Public Health.Public Health Practice.Primary Prevention,N06.850.780.680
Environment and Public Health.Public Health.Public Health Practice.Primary Prevention.Immunization,N06.850.780.680.310
Environment and Public Health.Public Health.Public Health Practice.Primary Prevention.Immunization.Vaccination,N06.850.780.680.310.890
Environment and Public Health.Public Health.Public Health Practice.Primary Prevention.Immunization.Vaccination.Mass Vaccination,N06.850.780.680.310.890.500
Environment and Public Health.Public Health.Public Health Practice.Primary Prevention.Pre-Exposure Prophylaxis,N06.850.780.680.655
Environment and Public Health.Public Health.Public Health Practice.Secondary Prevention,N06.850.780.750
Environment and Public Health.Public Health.Public Health Practice.Tertiary Prevention,N06.850.780.800
Environment and Public Health.Public Health.Radiologic Health,N06.850.810
"Environment and Public Health.Public Health.Radiologic Health.Air Pollution, Radioactive",N06.850.810.080
"Environment and Public Health.Public Health.Radiologic Health.Food Contamination, Radioactive",N06.850.810.125
Environment and Public Health.Public Health.Radiologic Health.Radiation Dosage,N06.850.810.250
"Environment and Public Health.Public Health.Radiologic Health.Radiation Dosage.Dose-Response Relationship, Radiation",N06.850.810.250.180
Environment and Public Health.Public Health.Radiologic Health.Radiation Dosage.Relative Biological Effectiveness,N06.850.810.250.275
Environment and Public Health.Public Health.Radiologic Health.Radiation Effects,N06.850.810.300
Environment and Public Health.Public Health.Radiologic Health.Radiation Effects.Radiation Injuries,N06.850.810.300.360
"Environment and Public Health.Public Health.Radiologic Health.Radiation Effects.Radiation Injuries.Abnormalities, Radiation-Induced",N06.850.810.300.360.031
Environment and Public Health.Public Health.Radiologic Health.Radiation Effects.Radiation Injuries.Acute Radiation Syndrome,N06.850.810.300.360.158
"Environment and Public Health.Public Health.Radiologic Health.Radiation Effects.Radiation Injuries.Radiation Injuries, Experimental",N06.850.810.300.360.285
Environment and Public Health.Public Health.Radiologic Health.Radiation Genetics,N06.850.810.335
Environment and Public Health.Public Health.Radiologic Health.Radiation Monitoring,N06.850.810.370
Environment and Public Health.Public Health.Radiologic Health.Radiation Monitoring.Film Dosimetry,N06.850.810.370.310
Environment and Public Health.Public Health.Radiologic Health.Radiation Monitoring.Optically Stimulated Luminescence Dosimetry,N06.850.810.370.365
Environment and Public Health.Public Health.Radiologic Health.Radiation Monitoring.Thermoluminescent Dosimetry,N06.850.810.370.420
Environment and Public Health.Public Health.Radiologic Health.Radiation Protection,N06.850.810.425
Environment and Public Health.Public Health.Radiologic Health.Radioactive Fallout,N06.850.810.460
Environment and Public Health.Public Health.Radiologic Health.Radioactive Waste,N06.850.810.485
"Environment and Public Health.Public Health.Radiologic Health.Water Pollution, Radioactive",N06.850.810.530
Environment and Public Health.Public Health.Sanitation,N06.850.860
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering,N06.850.860.510
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Recycling,N06.850.860.510.244
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Toilet Facilities,N06.850.860.510.490
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management,N06.850.860.510.900
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Refuse Disposal,N06.850.860.510.900.600
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Refuse Disposal.Composting,N06.850.860.510.900.600.200
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Refuse Disposal.Garbage,N06.850.860.510.900.600.400
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Refuse Disposal.Incineration,N06.850.860.510.900.600.500
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Refuse Disposal.Medical Waste Disposal,N06.850.860.510.900.600.600
"Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Refuse Disposal.Waste Disposal, Fluid",N06.850.860.510.900.600.900
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Waste Disposal Facilities,N06.850.860.510.900.700
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Waste Disposal Facilities.Hazardous Waste Sites,N06.850.860.510.900.700.500
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Waste Management.Water Purification,N06.850.860.510.900.900
Environment and Public Health.Public Health.Sanitation.Sanitary Engineering.Water Softening,N06.850.860.510.910
Environment and Public Health.Public Health Dentistry,N06.890
Environment and Public Health.Public Health Dentistry.Dental Health Surveys,N06.890.160
Environment and Public Health.Public Health Dentistry.Dental Health Surveys.Dental Plaque Index,N06.890.160.090
Environment and Public Health.Public Health Dentistry.Dental Health Surveys.DMF Index,N06.890.160.100
Environment and Public Health.Public Health Dentistry.Dental Health Surveys.Index of Orthodontic Treatment Need,N06.890.160.134
Environment and Public Health.Public Health Dentistry.Dental Health Surveys.Oral Hygiene Index,N06.890.160.168
Environment and Public Health.Public Health Dentistry.Dental Health Surveys.Periodontal Index,N06.890.160.215
Environment and Public Health.Public Health Dentistry.Fluoridation,N06.890.235
"Environment and Public Health.Public Health Dentistry.Health Education, Dental",N06.890.410
